"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
1486, -6.480000000000136e+00, 1.500000000000000e+01, -4.955246761663426e-01, -9.910493523326852e-01, -1.461162112883370e-05, 0.000000000000000e+00, 0.000000000000000e+00
1487, -6.450000000000136e+00, 1.500000000000000e+01, -4.954915161416323e-01, -9.909830322832646e-01, -1.430995454791109e-05, 0.000000000000000e+00, 0.000000000000000e+00
1488, -6.420000000000136e+00, 1.500000000000000e+01, -4.953963912147410e-01, -9.907927824294820e-01, -1.424337695196118e-05, 0.000000000000000e+00, 0.000000000000000e+00
1489, -6.390000000000136e+00, 1.500000000000000e+01, -4.952169619244277e-01, -9.904339238488554e-01, -1.432591135447045e-05, 0.000000000000000e+00, 0.000000000000000e+00
1490, -6.360000000000135e+00, 1.500000000000000e+01, -4.952338956995676e-01, -9.904677913991351e-01, -1.439569469816185e-05, 0.000000000000000e+00, 0.000000000000000e+00
1491, -6.330000000000135e+00, 1.500000000000000e+01, -4.954563987539894e-01, -9.909127975079789e-01, -1.459498962424725e-05, 0.000000000000000e+00, 0.000000000000000e+00
1492, -6.300000000000135e+00, 1.500000000000000e+01, -4.954766538670382e-01, -9.909533077340763e-01, -1.506754375547933e-05, 0.000000000000000e+00, 0.000000000000000e+00
1493, -6.270000000000135e+00, 1.500000000000000e+01, -4.952086272300116e-01, -9.904172544600233e-01, -1.537732859980835e-05, 0.000000000000000e+00, 0.000000000000000e+00
1494, -6.240000000000134e+00, 1.500000000000000e+01, -4.951287081504047e-01, -9.902574163008094e-01, -1.532768063812541e-05, 0.000000000000000e+00, 0.000000000000000e+00
1495, -6.210000000000134e+00, 1.500000000000000e+01, -4.949974616156878e-01, -9.899949232313755e-01, -1.551705268422871e-05, 0.000000000000000e+00, 0.000000000000000e+00
1496, -6.180000000000134e+00, 1.500000000000000e+01, -4.952702956342640e-01, -9.905405912685280e-01, -1.549045876571067e-05, 0.000000000000000e+00, 0.000000000000000e+00
1497, -6.150000000000134e+00, 1.500000000000000e+01, -4.953266752334636e-01, -9.906533504669272e-01, -1.542588639763174e-05, 0.000000000000000e+00, 0.000000000000000e+00
1498, -6.120000000000133e+00, 1.500000000000000e+01, -4.953341504573127e-01, -9.906683009146254e-01, -1.537147418963607e-05, 0.000000000000000e+00, 0.000000000000000e+00
1499, -6.090000000000133e+00, 1.500000000000000e+01, -4.951565321450340e-01, -9.903130642900680e-01, -1.555769948632352e-05, 0.000000000000000e+00, 0.000000000000000e+00
1500, -6.060000000000133e+00, 1.500000000000000e+01, -4.950444475826587e-01, -9.900888951653174e-01, -1.561135244804971e-05, 0.000000000000000e+00, 0.000000000000000e+00
1501, -6.030000000000133e+00, 1.500000000000000e+01, -4.950854152830592e-01, -9.901708305661184e-01, -1.589739578020349e-05, 0.000000000000000e+00, 0.000000000000000e+00
1502, -6.000000000000132e+00, 1.500000000000000e+01, -4.950321045658830e-01, -9.900642091317661e-01, -1.662787401497374e-05, 0.000000000000000e+00, 0.000000000000000e+00
1503, -5.970000000000132e+00, 1.500000000000000e+01, -4.948550220136183e-01, -9.897100440272366e-01, -1.708937928907510e-05, 0.000000000000000e+00, 0.000000000000000e+00
1504, -5.940000000000132e+00, 1.500000000000000e+01, -4.947289921956686e-01, -9.894579843913371e-01, -1.679286810042727e-05, 0.000000000000000e+00, 0.000000000000000e+00
1505, -5.910000000000132e+00, 1.500000000000000e+01, -4.949733517127373e-01, -9.899467034254745e-01, -1.672117379447111e-05, 0.000000000000000e+00, 0.000000000000000e+00
1506, -5.880000000000131e+00, 1.500000000000000e+01, -4.952340565852654e-01, -9.904681131705309e-01, -1.694161647903762e-05, 0.000000000000000e+00, 0.000000000000000e+00
1507, -5.850000000000131e+00, 1.500000000000000e+01, -4.954299852195987e-01, -9.908599704391974e-01, -1.679587545965873e-05, 0.000000000000000e+00, 0.000000000000000e+00
1508, -5.820000000000131e+00, 1.500000000000000e+01, -4.954367242678194e-01, -9.908734485356389e-01, -1.711809306802423e-05, 0.000000000000000e+00, 0.000000000000000e+00
1509, -5.790000000000131e+00, 1.500000000000000e+01, -4.951631677057335e-01, -9.903263354114671e-01, -1.784803585210349e-05, 0.000000000000000e+00, 0.000000000000000e+00
1510, -5.760000000000130e+00, 1.500000000000000e+01, -4.952078853449475e-01, -9.904157706898949e-01, -1.781772732275480e-05, 0.000000000000000e+00, 0.000000000000000e+00
1511, -5.730000000000130e+00, 1.500000000000000e+01, -4.951361643919148e-01, -9.902723287838296e-01, -1.773748725677985e-05, 0.000000000000000e+00, 0.000000000000000e+00
1512, -5.700000000000130e+00, 1.500000000000000e+01, -4.948516294621406e-01, -9.897032589242812e-01, -1.854638185451668e-05, 0.000000000000000e+00, 0.000000000000000e+00
1513, -5.670000000000130e+00, 1.500000000000000e+01, -4.944949854884898e-01, -9.889899709769796e-01, -1.924353488490106e-05, 0.000000000000000e+00, 0.000000000000000e+00
1514, -5.640000000000129e+00, 1.500000000000000e+01, -4.940520317365650e-01, -9.881040634731301e-01, -1.882845993032852e-05, 0.000000000000000e+00, 0.000000000000000e+00
1515, -5.610000000000129e+00, 1.500000000000000e+01, -4.937249156565712e-01, -9.874498313131425e-01, -1.840828491195662e-05, 0.000000000000000e+00, 0.000000000000000e+00
1516, -5.580000000000129e+00, 1.500000000000000e+01, -4.935873788996015e-01, -9.871747577992031e-01, -1.840700875164205e-05, 0.000000000000000e+00, 0.000000000000000e+00
1517, -5.550000000000129e+00, 1.500000000000000e+01, -4.933893400519963e-01, -9.867786801039925e-01, -1.880473481451094e-05, 0.000000000000000e+00, 0.000000000000000e+00
1518, -5.520000000000128e+00, 1.500000000000000e+01, -4.929258929699561e-01, -9.858517859399122e-01, -1.975805698731461e-05, 0.000000000000000e+00, 0.000000000000000e+00
1519, -5.490000000000128e+00, 1.500000000000000e+01, -4.923397566255208e-01, -9.846795132510416e-01, -2.078685655294199e-05, 0.000000000000000e+00, 0.000000000000000e+00
1520, -5.460000000000128e+00, 1.500000000000000e+01, -4.922165360734630e-01, -9.844330721469260e-01, -2.045146639701826e-05, 0.000000000000000e+00, 0.000000000000000e+00
1521, -5.430000000000128e+00, 1.500000000000000e+01, -4.920719698409393e-01, -9.841439396818785e-01, -1.976348047146979e-05, 0.000000000000000e+00, 0.000000000000000e+00
1522, -5.400000000000127e+00, 1.500000000000000e+01, -4.921091906193548e-01, -9.842183812387095e-01, -1.991718560627113e-05, 0.000000000000000e+00, 0.000000000000000e+00
1523, -5.370000000000127e+00, 1.500000000000000e+01, -4.920177210211560e-01, -9.840354420423121e-01, -2.023139955471562e-05, 0.000000000000000e+00, 0.000000000000000e+00
1524, -5.340000000000127e+00, 1.500000000000000e+01, -4.917812393612732e-01, -9.835624787225464e-01, -1.983974016416051e-05, 0.000000000000000e+00, 0.000000000000000e+00
1525, -5.310000000000127e+00, 1.500000000000000e+01, -4.915293110352205e-01, -9.830586220704410e-01, -1.954421418355933e-05, 0.000000000000000e+00, 0.000000000000000e+00
1526, -5.280000000000126e+00, 1.500000000000000e+01, -4.912757838845204e-01, -9.825515677690408e-01, -1.964319766549905e-05, 0.000000000000000e+00, 0.000000000000000e+00
1527, -5.250000000000126e+00, 1.500000000000000e+01, -4.909464438451497e-01, -9.818928876902994e-01, -2.001446648085285e-05, 0.000000000000000e+00, 0.000000000000000e+00
1528, -5.220000000000126e+00, 1.500000000000000e+01, -4.906038833043698e-01, -9.812077666087397e-01, -2.059023348429380e-05, 0.000000000000000e+00, 0.000000000000000e+00
1529, -5.190000000000126e+00, 1.500000000000000e+01, -4.901531094352354e-01, -9.803062188704708e-01, -2.134293393766757e-05, 0.000000000000000e+00, 0.000000000000000e+00
1530, -5.160000000000125e+00, 1.500000000000000e+01, -4.902393188106502e-01, -9.804786376213004e-01, -2.113915729827587e-05, 0.000000000000000e+00, 0.000000000000000e+00
1531, -5.130000000000125e+00, 1.500000000000000e+01, -4.900669154322302e-01, -9.801338308644604e-01, -2.074436264079184e-05, 0.000000000000000e+00, 0.000000000000000e+00
1532, -5.100000000000125e+00, 1.500000000000000e+01, -4.897234994850318e-01, -9.794469989700636e-01, -2.136280058202959e-05, 0.000000000000000e+00, 0.000000000000000e+00
1533, -5.070000000000125e+00, 1.500000000000000e+01, -4.893636226613606e-01, -9.787272453227213e-01, -2.200518489836260e-05, 0.000000000000000e+00, 0.000000000000000e+00
1534, -5.040000000000124e+00, 1.500000000000000e+01, -4.891654008312772e-01, -9.783308016625545e-01, -2.147082208774531e-05, 0.000000000000000e+00, 0.000000000000000e+00
1535, -5.010000000000124e+00, 1.500000000000000e+01, -4.890720575527805e-01, -9.781441151055611e-01, -2.097622973470631e-05, 0.000000000000000e+00, 0.000000000000000e+00
1536, -4.980000000000124e+00, 1.500000000000000e+01, -4.886487745886486e-01, -9.772975491772972e-01, -2.114108181742951e-05, 0.000000000000000e+00, 0.000000000000000e+00
1537, -4.950000000000124e+00, 1.500000000000000e+01, -4.882547364236349e-01, -9.765094728472697e-01, -2.130276854953576e-05, 0.000000000000000e+00, 0.000000000000000e+00
1538, -4.920000000000123e+00, 1.500000000000000e+01, -4.877754125272988e-01, -9.755508250545976e-01, -2.186808489288315e-05, 0.000000000000000e+00, 0.000000000000000e+00
1539, -4.890000000000123e+00, 1.500000000000000e+01, -4.871430855249053e-01, -9.742861710498105e-01, -2.270069346397994e-05, 0.000000000000000e+00, 0.000000000000000e+00
1540, -4.860000000000123e+00, 1.500000000000000e+01, -4.869401744904409e-01, -9.738803489808817e-01, -2.235073295931129e-05, 0.000000000000000e+00, 0.000000000000000e+00
1541, -4.830000000000123e+00, 1.500000000000000e+01, -4.866689998542619e-01, -9.733379997085237e-01, -2.176698760352215e-05, 0.000000000000000e+00, 0.000000000000000e+00
1542, -4.800000000000122e+00, 1.500000000000000e+01, -4.862876467018007e-01, -9.725752934036015e-01, -2.229958274474164e-05, 0.000000000000000e+00, 0.000000000000000e+00
1543, -4.770000000000122e+00, 1.500000000000000e+01, -4.858454942659434e-01, -9.716909885318868e-01, -2.291409116053311e-05, 0.000000000000000e+00, 0.000000000000000e+00
1544, -4.740000000000122e+00, 1.500000000000000e+01, -4.852501205447878e-01, -9.705002410895757e-01, -2.246728949787009e-05, 0.000000000000000e+00, 0.000000000000000e+00
1545, -4.710000000000122e+00, 1.500000000000000e+01, -4.845933725582979e-01, -9.691867451165959e-01, -2.201899856334666e-05, 0.000000000000000e+00, 0.000000000000000e+00
1546, -4.680000000000121e+00, 1.500000000000000e+01, -4.837989177007327e-01, -9.675978354014655e-01, -2.179471096396392e-05, 0.000000000000000e+00, 0.000000000000000e+00
1547, -4.650000000000121e+00, 1.500000000000000e+01, -4.830964313512716e-01, -9.661928627025431e-01, -2.167377118943058e-05, 0.000000000000000e+00, 0.000000000000000e+00
1548, -4.620000000000121e+00, 1.500000000000000e+01, -4.828792363947835e-01, -9.657584727895671e-01, -2.163417859068027e-05, 0.000000000000000e+00, 0.000000000000000e+00
1549, -4.590000000000121e+00, 1.500000000000000e+01, -4.827113468403954e-01, -9.654226936807908e-01, -2.207330977702568e-05, 0.000000000000000e+00, 0.000000000000000e+00
1550, -4.560000000000120e+00, 1.500000000000000e+01, -4.824414760355404e-01, -9.648829520710809e-01, -2.278464523449843e-05, 0.000000000000000e+00, 0.000000000000000e+00
1551, -4.530000000000120e+00, 1.500000000000000e+01, -4.813808876567108e-01, -9.627617753134217e-01, -2.325522860493354e-05, 0.000000000000000e+00, 0.000000000000000e+00
1552, -4.500000000000120e+00, 1.500000000000000e+01, -4.805119285469020e-01, -9.610238570938040e-01, -2.329677768479027e-05, 0.000000000000000e+00, 0.000000000000000e+00
1553, -4.470000000000120e+00, 1.500000000000000e+01, -4.796065320507192e-01, -9.592130641014385e-01, -2.322676257216033e-05, 0.000000000000000e+00, 0.000000000000000e+00
1554, -4.440000000000119e+00, 1.500000000000000e+01, -4.784704364924803e-01, -9.569408729849606e-01, -2.349183512553842e-05, 0.000000000000000e+00, 0.000000000000000e+00
1555, -4.410000000000119e+00, 1.500000000000000e+01, -4.772977582793378e-01, -9.545955165586757e-01, -2.347096298715940e-05, 0.000000000000000e+00, 0.000000000000000e+00
1556, -4.380000000000119e+00, 1.500000000000000e+01, -4.763632349747206e-01, -9.527264699494412e-01, -2.347317155000975e-05, 0.000000000000000e+00, 0.000000000000000e+00
1557, -4.350000000000119e+00, 1.500000000000000e+01, -4.757801838277773e-01, -9.515603676555545e-01, -2.314187846592862e-05, 0.000000000000000e+00, 0.000000000000000e+00
1558, -4.320000000000118e+00, 1.500000000000000e+01, -4.749573965588113e-01, -9.499147931176225e-01, -2.266899775919668e-05, 0.000000000000000e+00, 0.000000000000000e+00
1559, -4.290000000000118e+00, 1.500000000000000e+01, -4.744361218156773e-01, -9.488722436313546e-01, -2.269608300413185e-05, 0.000000000000000e+00, 0.000000000000000e+00
1560, -4.260000000000118e+00, 1.500000000000000e+01, -4.744948634518750e-01, -9.489897269037501e-01, -2.288126475164138e-05, 0.000000000000000e+00, 0.000000000000000e+00
1561, -4.230000000000118e+00, 1.500000000000000e+01, -4.741287596735954e-01, -9.482575193471908e-01, -2.294283408677593e-05, 0.000000000000000e+00, 0.000000000000000e+00
1562, -4.200000000000117e+00, 1.500000000000000e+01, -4.731290124668900e-01, -9.462580249337800e-01, -2.317740205332309e-05, 0.000000000000000e+00, 0.000000000000000e+00
1563, -4.170000000000117e+00, 1.500000000000000e+01, -4.724960196548375e-01, -9.449920393096749e-01, -2.308090913843058e-05, 0.000000000000000e+00, 0.000000000000000e+00
1564, -4.140000000000117e+00, 1.500000000000000e+01, -4.715478335123022e-01, -9.430956670246045e-01, -2.288941013994058e-05, 0.000000000000000e+00, 0.000000000000000e+00
1565, -4.110000000000117e+00, 1.500000000000000e+01, -4.707022725443953e-01, -9.414045450887906e-01, -2.280206103229196e-05, 0.000000000000000e+00, 0.000000000000000e+00
1566, -4.080000000000116e+00, 1.500000000000000e+01, -4.700111474274197e-01, -9.400222948548395e-01, -2.324469444638670e-05, 0.000000000000000e+00, 0.000000000000000e+00
1567, -4.050000000000116e+00, 1.500000000000000e+01, -4.694216321927102e-01, -9.388432643854203e-01, -2.369340694299913e-05, 0.000000000000000e+00, 0.000000000000000e+00
1568, -4.020000000000116e+00, 1.500000000000000e+01, -4.685834664709306e-01, -9.371669329418612e-01, -2.358307476703722e-05, 0.000000000000000e+00, 0.000000000000000e+00
1569, -3.990000000000116e+00, 1.500000000000000e+01, -4.676221658475440e-01, -9.352443316950880e-01, -2.391615296841191e-05, 0.000000000000000e+00, 0.000000000000000e+00
1570, -3.960000000000116e+00, 1.500000000000000e+01, -4.670869804608865e-01, -9.341739609217730e-01, -2.383196415280932e-05, 0.000000000000000e+00, 0.000000000000000e+00
1571, -3.930000000000117e+00, 1.500000000000000e+01, -4.662530226775267e-01, -9.325060453550533e-01, -2.365954110666978e-05, 0.000000000000000e+00, 0.000000000000000e+00
1572, -3.900000000000117e+00, 1.500000000000000e+01, -4.649245526574832e-01, -9.298491053149663e-01, -2.381300101320935e-05, 0.000000000000000e+00, 0.000000000000000e+00
1573, -3.870000000000117e+00, 1.500000000000000e+01, -4.635318724622274e-01, -9.270637449244548e-01, -2.346888808471869e-05, 0.000000000000000e+00, 0.000000000000000e+00
1574, -3.840000000000117e+00, 1.500000000000000e+01, -4.626405459592448e-01, -9.252810919184896e-01, -2.301443016696080e-05, 0.000000000000000e+00, 0.000000000000000e+00
1575, -3.810000000000117e+00, 1.500000000000000e+01, -4.621713002144075e-01, -9.243426004288150e-01, -2.291665597598773e-05, 0.000000000000000e+00, 0.000000000000000e+00
1576, -3.780000000000117e+00, 1.500000000000000e+01, -4.615535964080493e-01, -9.231071928160985e-01, -2.330694405399235e-05, 0.000000000000000e+00, 0.000000000000000e+00
1577, -3.750000000000118e+00, 1.500000000000000e+01, -4.608144606307739e-01, -9.216289212615478e-01, -2.359104664217795e-05, 0.000000000000000e+00, 0.000000000000000e+00
1578, -3.720000000000118e+00, 1.500000000000000e+01, -4.600708955912212e-01, -9.201417911824423e-01, -2.321045582880854e-05, 0.000000000000000e+00, 0.000000000000000e+00
1579, -3.690000000000118e+00, 1.500000000000000e+01, -4.594821371171520e-01, -9.189642742343039e-01, -2.323976427459205e-05, 0.000000000000000e+00, 0.000000000000000e+00
1580, -3.660000000000118e+00, 1.500000000000000e+01, -4.588640092888717e-01, -9.177280185777433e-01, -2.369068305865756e-05, 0.000000000000000e+00, 0.000000000000000e+00
1581, -3.630000000000118e+00, 1.500000000000000e+01, -4.579106257615346e-01, -9.158212515230693e-01, -2.359840932028198e-05, 0.000000000000000e+00, 0.000000000000000e+00
1582, -3.600000000000119e+00, 1.500000000000000e+01, -4.566000389890796e-01, -9.132000779781593e-01, -2.346453580077335e-05, 0.000000000000000e+00, 0.000000000000000e+00
1583, -3.570000000000119e+00, 1.500000000000000e+01, -4.553750445103458e-01, -9.107500890206915e-01, -2.288214916218804e-05, 0.000000000000000e+00, 0.000000000000000e+00
1584, -3.540000000000119e+00, 1.500000000000000e+01, -4.547512246723627e-01, -9.095024493447253e-01, -2.219101932775005e-05, 0.000000000000000e+00, 0.000000000000000e+00
1585, -3.510000000000119e+00, 1.500000000000000e+01, -4.543413336235418e-01, -9.086826672470836e-01, -2.206472654333246e-05, 0.000000000000000e+00, 0.000000000000000e+00
1586, -3.480000000000119e+00, 1.500000000000000e+01, -4.538051452334859e-01, -9.076102904669717e-01, -2.280526227528781e-05, 0.000000000000000e+00, 0.000000000000000e+00
1587, -3.450000000000120e+00, 1.500000000000000e+01, -4.532514588340097e-01, -9.065029176680194e-01, -2.315316237055554e-05, 0.000000000000000e+00, 0.000000000000000e+00
1588, -3.420000000000120e+00, 1.500000000000000e+01, -4.524403596077187e-01, -9.048807192154374e-01, -2.263383293691588e-05, 0.000000000000000e+00, 0.000000000000000e+00
1589, -3.390000000000120e+00, 1.500000000000000e+01, -4.515393232629162e-01, -9.030786465258324e-01, -2.286005149927229e-05, 0.000000000000000e+00, 0.000000000000000e+00
1590, -3.360000000000120e+00, 1.500000000000000e+01, -4.507634630091624e-01, -9.015269260183248e-01, -2.332331752872304e-05, 0.000000000000000e+00, 0.000000000000000e+00
